date,tenor_bucket,a,b,rho,m,sigma,error,quotes
2024-02-09 00:00:00+00:00,270d,0.09102560005217702,0.21368098166780874,-0.43178869508407497,-0.4726673861261769,0.5375298663900661,5.6144655168403074e-05,59.0
2024-02-10 00:00:00+00:00,270d,0.16153987761291755,0.11575777729165194,-0.04993919261953192,-0.19405760247851045,0.31774557012430815,4.170876991028569e-05,15.0
2024-02-11 00:00:00+00:00,270d,0.17817914550765063,0.1168655348040079,-0.19096427058089885,-0.21249525027167626,0.18211094019711002,1.926157450562532e-05,19.0
2024-02-12 00:00:00+00:00,270d,0.17600360116879596,0.13719691617844562,-0.12693408704954165,-0.21947820328015213,0.28516469273905765,5.7521774230239294e-05,47.0
2024-02-13 00:00:00+00:00,270d,0.18290961981124276,0.11699273724629773,-0.03533223735396569,-0.14964989563049805,0.27202400707216595,3.6457987536969e-05,35.0
2024-02-14 00:00:00+00:00,270d,-0.1798213474493714,0.45642006151339326,-0.5866351139721214,-1.0104088393505477,1.105567368310729,7.232719177527509e-05,55.0
2024-02-15 00:00:00+00:00,270d,-0.1798213474493714,0.45642006151339326,-0.5866351139721214,-1.0104088393505477,1.105567368310729,7.232719177527509e-05,55.0
2024-02-16 00:00:00+00:00,270d,0.2432522511511908,0.15168732791148018,-0.031592337813255954,-0.1633738687133294,0.49531340968018794,7.981187164845404e-05,32.0
2024-02-17 00:00:00+00:00,270d,0.27405933683858935,0.1372811202552642,-0.14215963446401736,-0.2778401531810792,0.23320966070424382,8.062163487937967e-05,29.0
2024-02-18 00:00:00+00:00,270d,0.09659181609075725,5.0,-0.9766571456889018,-1.4561529715729227,0.21348595417866414,0.0006343936514626562,25.0
2024-02-19 00:00:00+00:00,270d,0.2555068160293047,0.13878923906608828,0.010917807220959991,-0.14346486861188873,0.39882245945628353,4.340429119138301e-05,39.0
2024-02-20 00:00:00+00:00,270d,0.22427223707898447,0.2015162373499655,-0.39091029092684154,-0.46769195492605126,0.5325335582464582,4.247301583168236e-05,44.0
2024-02-21 00:00:00+00:00,270d,0.28685598837739495,0.11646222378691926,-0.06659324112235265,-0.20611624167939235,0.24070088240142098,1.9032802379298037e-05,27.0
2024-02-22 00:00:00+00:00,270d,0.2742510597199613,0.124973885588663,-0.06430058177826574,-0.1757824976230249,0.34844602855997703,1.5058142566244031e-05,30.0
2024-02-23 00:00:00+00:00,270d,0.273604307871881,0.12796480876351016,-0.0736754963556518,-0.17265870917973622,0.31948346077833895,1.4821838131478627e-05,47.0
2024-02-24 00:00:00+00:00,270d,0.273604307871881,0.12796480876351016,-0.0736754963556518,-0.17265870917973622,0.31948346077833895,1.4821838131478627e-05,47.0
2024-02-25 00:00:00+00:00,270d,0.27278276180321526,0.12251660514119964,-0.10362617885201074,-0.30106813489175566,0.2679943128360008,6.253947101627272e-05,18.0
2024-02-26 00:00:00+00:00,270d,0.2795588458167082,0.14447223983021237,-0.18774395892880008,-0.20849258726029837,0.2744202135213334,7.013691628856467e-05,48.0
2024-02-27 00:00:00+00:00,270d,0.2466803676941658,0.2020759042233059,-0.4515914939746974,-0.3507249797363153,0.418951853664743,4.152616599315263e-05,75.0
2024-02-28 00:00:00+00:00,270d,0.1886905983141476,0.25460072187515886,-0.454536240663473,-0.43264286740053737,0.5788348881944914,0.00025681784347372647,73.0
2024-02-29 00:00:00+00:00,270d,0.29093860965552115,0.18085378543985725,-0.49536220596454833,-0.35251925731082573,0.2927513706095006,8.27470483953047e-05,62.0
2024-03-01 00:00:00+00:00,270d,0.22367936921154027,0.2417403491956107,-0.5090441982015872,-0.515242167999749,0.529617900208735,3.6291453940966666e-05,46.0
2024-03-02 00:00:00+00:00,270d,0.21685706105302532,0.22851386093339998,-0.4064755857610783,-0.40211238228463675,0.6384639468230278,9.496311772551745e-05,35.0
2024-03-03 00:00:00+00:00,270d,-0.090423799980274,0.40564284230462777,-0.5004631267493869,-0.9990348884485558,1.2868835765917588,0.00014864883150670353,34.0
2024-03-04 00:00:00+00:00,270d,0.07301131157429346,5.0,-0.9728955280796534,-1.5450599285809594,0.2760615466465571,0.0004089015036118758,75.0
2024-03-05 00:00:00+00:00,270d,0.3728949879240015,0.11865058707518751,-0.15460896161751167,-0.059386855442939084,0.04870846309456043,0.001087159117858952,80.0
2024-03-06 00:00:00+00:00,270d,0.364497813444354,0.11939734092714963,0.08623301827787694,-0.03272632773838523,0.1281658923565775,0.00021854720097766255,60.0
2024-03-07 00:00:00+00:00,270d,0.2813026907480227,0.21353823935906244,-0.3951614976104719,-0.3260796470044231,0.45102742259405604,8.406582935696038e-05,48.0
2024-03-08 00:00:00+00:00,270d,0.05015242203477377,0.4307598850117063,-0.607141892578382,-0.8737123665379543,0.9732073722031868,0.0003425262195139796,56.0
2024-03-09 00:00:00+00:00,270d,0.27251340892671627,0.22057697776045532,-0.33101374802261796,-0.287872514820621,0.5536318645253858,0.0002023032648547892,25.0
2024-03-10 00:00:00+00:00,270d,0.3315631340751403,0.1815484930247087,-0.3623746380474029,-0.23921523465307423,0.5145128270794184,0.00020422338838477875,39.0
2024-03-11 00:00:00+00:00,270d,0.2800347698203976,0.2775458326798334,-0.5479740709405273,-0.6777555715624326,0.6750823877964027,0.00015792724932529398,63.0
2024-03-12 00:00:00+00:00,270d,0.4010941861726754,0.13711417044713936,-0.22647047169803325,-0.20571506220064925,0.219614933745284,5.2879613389090286e-05,49.0
2024-03-13 00:00:00+00:00,270d,0.390815849814237,0.19760295900719602,-0.5175637196451695,-0.42775500944029377,0.3465323590706596,0.00021490835214692228,61.0
2024-03-14 00:00:00+00:00,270d,0.37464517358063076,0.23410654383319895,-0.5523442247176763,-0.5796800191862826,0.4349637646915688,0.0004138585581093306,54.0
2024-03-15 00:00:00+00:00,270d,0.38178182429727175,0.20256571228835246,-0.36831700617554525,-0.4073179536054401,0.5554191341340513,0.0005752860450448199,106.0
2024-03-16 00:00:00+00:00,270d,0.34102587864044176,0.3537195851100236,-0.6619912072888089,-0.7538908339610001,0.5617796111324793,0.00013399902793963893,52.0
2024-03-17 00:00:00+00:00,270d,0.47991414003402927,0.1734791763075805,-0.7187028453584324,-0.5686571562104977,0.03720677877509201,0.0021322088366811853,41.0
2024-03-18 00:00:00+00:00,270d,0.47991414003402927,0.1734791763075805,-0.7187028453584324,-0.5686571562104977,0.03720677877509201,0.0021322088366811853,41.0
2024-03-19 00:00:00+00:00,270d,0.347740783077849,0.22257029490868308,-0.36445670341452535,-0.48960628895567965,0.6738071508675427,0.00013965772759019923,70.0
2024-03-20 00:00:00+00:00,270d,0.085828842181523,0.2693781152232262,-0.20200095056912953,-0.7501045480758282,1.555091223204623,7.875976859964645e-05,67.0
2024-03-21 00:00:00+00:00,270d,0.4443622838327433,0.16084511332159965,-0.3794406962300479,-0.4993665598831543,0.3415615336491268,6.903175039849373e-05,38.0
2024-03-22 00:00:00+00:00,270d,0.47783033763140637,0.07733507049762638,0.4470928425422337,-0.04748870790793923,0.1564340911531601,0.00015752341936801654,39.0
2024-03-23 00:00:00+00:00,270d,0.47783033763140637,0.07733507049762638,0.4470928425422337,-0.04748870790793923,0.1564340911531601,0.00015752341936801654,39.0
2024-03-24 00:00:00+00:00,270d,0.4593196776264871,0.10404512130080401,-0.20956362501382922,-0.30204853314179547,0.18731310649786365,4.8060281442337694e-05,24.0
2024-03-25 00:00:00+00:00,270d,0.44391080867724686,0.1408826165179495,-0.3493660789131604,-0.4135837833840602,0.30216589880984296,7.82452721447386e-05,42.0
2024-03-26 00:00:00+00:00,270d,0.4626830999943395,0.09333889705810428,-0.15582708143332494,-0.2428753056724011,0.19591754417635515,9.50828433865085e-05,38.0
2024-03-27 00:00:00+00:00,270d,0.47835500546121257,0.0925746827279679,-0.2668513775610681,-0.23526433945557382,0.12279488790639498,7.578532137428308e-05,20.0
2024-03-28 00:00:00+00:00,270d,0.23867688769447135,0.3155653859680011,-0.6258705059640688,-1.0878124586247404,1.0203746941661973,5.211550470497069e-05,32.0
2024-03-29 00:00:00+00:00,270d,0.4529220342965213,0.09302049023147069,-0.02588086584337405,-0.07064894079563334,0.17119415452243966,0.0002594488973591544,35.0
2024-03-30 00:00:00+00:00,270d,0.3633773648805638,0.189015468081344,-0.5561080184162414,-0.8192808561928989,0.7545515690047603,6.185370974546607e-05,21.0
2024-03-31 00:00:00+00:00,270d,0.14896861445670442,0.37670681297872705,-0.7291671529626991,-1.9757832216456541,1.3047029425587633,0.00020584594819204774,29.0
2024-04-01 00:00:00+00:00,270d,0.4368715177381871,0.07251166799370933,0.2032475609970554,-0.232695559769677,0.47054667724128074,7.189359199010716e-05,32.0
2024-04-02 00:00:00+00:00,270d,0.4562019196470637,0.0761521664600148,-0.0936381251388604,-0.3424823282381265,0.1365676452403878,0.00012894905901683108,44.0
2024-04-03 00:00:00+00:00,270d,0.43224580031572896,0.0835082708164951,0.039502584324582445,-0.24607013633076172,0.3382546979729846,3.6788192039590096e-05,34.0
2024-04-04 00:00:00+00:00,270d,0.42886201089522547,0.0747820803134359,0.03732367419708314,-0.2802492427338183,0.24613625980447987,6.421283457670813e-05,33.0
2024-04-05 00:00:00+00:00,270d,0.43651775250009295,0.06804944514677563,0.08723868663236539,-0.31015332671616963,0.2492117758696401,3.453843620017364e-05,24.0
2024-04-06 00:00:00+00:00,270d,0.38291402690831927,0.10750089285882602,0.12213422484554885,-0.1566798642368983,0.6028492956506878,0.00012179966435506211,16.0
2024-04-07 00:00:00+00:00,270d,0.4506062135935122,0.07625563902016856,-0.14144816348545097,-0.3209773590564665,0.15644400190640978,0.00012108841814921658,21.0
2024-04-08 00:00:00+00:00,270d,0.4153902113731724,0.12629581405693646,-0.4120461601928423,-0.43781631460211456,0.3460247534476717,7.0551967418655e-05,35.0
2024-04-09 00:00:00+00:00,270d,0.4335906861355557,0.06837254176839906,-0.10122097030171893,-0.31221106365545026,0.16789640694552507,6.047559395275186e-05,34.0
2024-04-10 00:00:00+00:00,270d,0.4386577529116429,0.06345712757519799,-0.12051773363582774,-0.3048904159052277,0.11972063258335132,2.009665016652731e-05,33.0
2024-04-11 00:00:00+00:00,270d,0.4141790424544589,0.08587549334629056,-0.25014916925156433,-0.2983790822168802,0.1642519163710899,0.00010811783357082303,43.0
2024-04-12 00:00:00+00:00,270d,0.11263916010801389,0.3988614804331787,-0.7214887986813387,-1.5017844528955548,1.1125893026105491,7.767246585837203e-05,47.0
2024-04-13 00:00:00+00:00,270d,-0.027608233035129538,0.8162923407605288,-0.8439303592044183,-2.0,1.0432540507873151,0.0010758208684930248,50.0
2024-04-14 00:00:00+00:00,270d,0.12508843906739892,0.49678167588792965,-0.7853094721375797,-1.8158101795820947,0.9583356412166134,0.00010992551152734433,40.0
2024-04-15 00:00:00+00:00,270d,0.36976523485068336,0.07788330270809278,0.09805712106670351,-0.273265111709038,0.6620114347022141,5.019229818751677e-05,40.0
2024-04-16 00:00:00+00:00,270d,0.38890163622037566,0.08627850288584976,-0.04459560954494966,-0.24515773902863738,0.35944163407608776,3.311682911179148e-05,45.0
2024-04-17 00:00:00+00:00,270d,0.2662746827660759,0.1428954011450155,-0.12627867332443057,-0.310353456490941,0.9744363132194138,4.97183016778328e-05,51.0
2024-04-18 00:00:00+00:00,270d,-0.26273568228741256,0.4042741246802474,-0.5326956675620397,-1.3480129302196242,1.9194970258081825,3.0279290486423607e-05,30.0
2024-04-19 00:00:00+00:00,270d,0.1729719506585878,0.1630221596028788,0.25783062376897825,0.27403885911639897,1.3227298185520504,4.7475091850844356e-05,40.0
2024-04-20 00:00:00+00:00,270d,0.2138827740382145,0.15655213182932762,0.12673371121395677,0.18653533405404443,1.084686636847709,6.011078421752022e-05,23.0
2024-04-21 00:00:00+00:00,270d,0.2138827740382145,0.15655213182932762,0.12673371121395677,0.18653533405404443,1.084686636847709,6.011078421752022e-05,23.0
2024-04-22 00:00:00+00:00,270d,-0.36077196269498857,0.41295255877259085,-0.4580625169915414,-1.1976354198371246,1.9990280369647557,1.671969544996144e-05,35.0
2024-04-23 00:00:00+00:00,270d,0.21629342029574036,0.1512917172331275,0.09073595445344003,0.00985233158438981,0.9625793254821958,3.869284336335386e-05,35.0
2024-04-24 00:00:00+00:00,270d,-0.241923970872528,0.3965149929554766,-0.5048418007557455,-1.090948367841435,1.7213729800707822,2.8585523860677542e-05,35.0
2024-04-25 00:00:00+00:00,270d,0.24052314642939732,0.12687522566940126,0.08658111517383303,0.052520376584732124,0.6387033411828198,2.8474969087846074e-05,42.0
2024-04-26 00:00:00+00:00,270d,0.019581383386404985,0.24429329175991793,-0.2693323747818083,-0.45368085765975463,1.224148536300262,3.272954013545311e-05,44.0
2024-04-27 00:00:00+00:00,270d,0.13227972324905124,0.19353870542988705,0.007542541581969043,-0.05493661358443154,0.8641294304149193,6.060676144426978e-05,28.0
2024-04-28 00:00:00+00:00,270d,0.22965697922191497,0.1547807091656396,-0.12494382875295433,-0.1287726390653223,0.41621096639354815,1.5225069765372875e-05,23.0
2024-04-29 00:00:00+00:00,270d,-0.4324770272648809,0.3987755646611745,-0.27938078021369994,-0.6935342782816858,1.8858786014435862,4.387044196845347e-05,43.0
2024-04-30 00:00:00+00:00,270d,-0.3519144027896464,0.36447749697714354,-0.29071112361418855,-0.6427581321200544,1.8082229478228553,7.878350310778821e-05,54.0
2024-05-01 00:00:00+00:00,270d,-0.34368640191191147,0.3386732310495674,-0.17632715465303184,-0.4938395666724125,1.8511435243903822,6.305565329711474e-05,65.0
2024-05-02 00:00:00+00:00,270d,-0.5626282245038938,0.4162622898965978,-0.12937463559815537,-0.33146882690051094,2.0,3.457627031069206e-05,40.0
2024-05-03 00:00:00+00:00,270d,-0.3937429129265203,0.33059757404415063,-0.03038282190667564,-0.1782481706117727,1.9673344920845266,1.7613817969888538e-05,38.0
2024-05-04 00:00:00+00:00,270d,0.09775170032915949,0.15998124771060132,0.27098961237924635,0.1248523699911848,1.087418031213241,0.00010646768635943386,22.0
2024-05-05 00:00:00+00:00,270d,0.11805137955743596,0.156112420478424,-0.04090511573818715,-0.16311313320550666,0.9449368795286747,7.895378714158878e-05,18.0
2024-05-06 00:00:00+00:00,270d,-0.5044449084843721,0.4167252610197617,-0.2980100275536172,-0.6776666004878092,1.9222856968135262,1.1697781499494004e-05,32.0
2024-05-07 00:00:00+00:00,270d,0.07257453715265315,0.17539835944515392,0.03233105687100797,-0.05430825589592407,1.0338952768828071,1.949907758703884e-05,38.0
2024-05-08 00:00:00+00:00,270d,-0.5410514613074515,0.3970041077556333,-0.14281796615106213,-0.34564162416380323,2.0,1.954911939388461e-05,37.0
2024-05-09 00:00:00+00:00,270d,0.014409355414930514,0.20602127411176613,0.20786587421431646,0.17453978866453354,1.1204559070383844,0.0001196487041108681,30.0
2024-05-10 00:00:00+00:00,270d,-0.08710390494141186,0.2564432737742473,0.5367859091109443,0.8340693140965407,1.5350246359358126,2.6899839841896834e-05,42.0
2024-05-11 00:00:00+00:00,270d,0.10832183368479176,0.18808980005464995,0.20320284334945246,0.15454160873323602,0.6829580246635176,5.713766569999232e-05,12.0
2024-05-12 00:00:00+00:00,270d,-0.49736339733698975,0.41491801771503584,-0.2706265040422728,-0.6292483102779828,1.8405125443921109,2.766836140966254e-05,17.0
2024-05-13 00:00:00+00:00,270d,-0.6563240623633901,0.494419315888764,-0.41584208251286114,-1.0663144979389123,1.9943715985506691,8.249236122535644e-06,31.0
2024-05-14 00:00:00+00:00,270d,-0.22378910606600474,0.41669784903125207,-0.5014912334635544,-0.9072962964403654,1.290723000933327,1.1018528553806715e-05,24.0
2024-05-15 00:00:00+00:00,270d,0.20042708149808022,0.12907715561871838,0.03551284254903556,-0.15931660046529067,0.47251509957114923,2.034889708216052e-05,58.0
2024-05-16 00:00:00+00:00,270d,0.20042708149808022,0.12907715561871838,0.03551284254903556,-0.15931660046529067,0.47251509957114923,2.034889708216052e-05,58.0
2024-05-17 00:00:00+00:00,270d,0.3704440143393287,0.0943180422681124,0.20360407424998614,-0.17837680815190274,0.015818948663683104,0.0004750821385253378,17.0
2024-05-18 00:00:00+00:00,270d,0.3614819909345371,0.12685946880216833,-0.09471501960263885,-0.34470212939236405,0.26244891019094235,3.190749292432128e-05,14.0
2024-05-19 00:00:00+00:00,270d,0.3614819909345371,0.12685946880216833,-0.09471501960263885,-0.34470212939236405,0.26244891019094235,3.190749292432128e-05,14.0
2024-05-20 00:00:00+00:00,270d,0.3467466476682573,0.16625979149006223,-0.25793209924456695,-0.35933913250428123,0.3226433450722025,0.00010540873127392053,26.0
2024-05-21 00:00:00+00:00,270d,0.188413434036847,0.2529641653508097,-0.41626251369180745,-0.7472046417368985,0.9031838994750154,2.3338172564863392e-05,23.0
2024-05-22 00:00:00+00:00,270d,0.34961405992914435,0.10250982763937205,0.03926242556924921,-0.2545729627125613,0.33446729465601427,3.59742743663967e-05,21.0
2024-05-23 00:00:00+00:00,270d,0.33153708657591935,0.09981485074747484,0.0981807154961173,-0.3554690842002007,0.4496620747989931,6.729121836605482e-05,20.0
2024-05-24 00:00:00+00:00,270d,0.33282525937084745,0.10288430385927205,-0.05681051690344906,-0.3409647759396411,0.3894000818209217,1.9333635587754827e-05,22.0
2024-05-25 00:00:00+00:00,270d,0.34579749526685005,0.09836285550372816,-0.11702057792168558,-0.37077011107409824,0.09583243698039853,3.7134266439454796e-05,13.0
2024-05-26 00:00:00+00:00,270d,0.3381092155418785,0.10586482489274592,-0.10978175481861827,-0.35715154385376696,0.26554384753377824,1.5010901473215496e-05,18.0
2024-05-27 00:00:00+00:00,270d,0.3117056265819745,0.13716378041447802,-0.29556365869015494,-0.44395449068773074,0.4995974116642305,1.3532564265104771e-05,23.0
2024-05-28 00:00:00+00:00,270d,0.33098819919295264,0.10856725589666806,-0.043906808529348564,-0.24712445780665768,0.48141081228317806,3.013162687917438e-05,22.0
2024-05-29 00:00:00+00:00,270d,0.08136509464979755,0.2515938744957645,-0.3415856229604625,-0.6806915310933809,1.2648643077835506,2.0821377042129e-05,23.0
2024-05-30 00:00:00+00:00,270d,-0.17543015183356286,0.4876678006945359,-0.6494748428057285,-1.5049001673944995,1.4797670739316884,1.1002645074301281e-05,18.0
2024-05-31 00:00:00+00:00,270d,0.12348094517310453,0.18828711655893884,-0.11975072329169982,-0.33898647116767705,1.2936326486862952,2.1702324444439163e-05,19.0
2024-06-01 00:00:00+00:00,270d,0.33042895405445966,0.1273095726940078,-0.2717180931212947,-0.13300441153370515,0.1162832510334491,2.2724258638886493e-05,16.0
2024-06-02 00:00:00+00:00,270d,0.09965725478405545,0.34289513541367816,-0.5968603671484674,-0.8877300862140541,0.9268432143287298,4.535355564660372e-05,16.0
2024-06-03 00:00:00+00:00,270d,0.3289537184243257,0.08451166609684234,0.053691607436799293,-0.12757914609119037,0.3196392630399352,2.98804680692727e-05,19.0
2024-06-04 00:00:00+00:00,270d,0.3013595066095424,0.10092501315287442,0.24457480425787387,-0.026639996086188996,0.517116170161191,8.533257544444951e-05,25.0
2024-06-05 00:00:00+00:00,270d,0.23257676212235195,0.1757135326453477,-0.33855174394158466,-0.5894673459339896,0.6510759400094507,3.225500714890973e-05,28.0
2024-06-06 00:00:00+00:00,270d,0.2310270075398101,0.1546725708410211,-0.1114119421411019,-0.3070168642361538,0.7133235417103067,3.580900370083089e-05,25.0
2024-06-07 00:00:00+00:00,270d,-0.004556490511553298,0.3136018537178662,-0.48084537263747673,-0.9342646641127371,1.2448830811064593,5.270414175145645e-05,25.0
2024-06-08 00:00:00+00:00,270d,0.31146216580793434,0.10094134167087689,-0.20470784228314678,-0.2476826052186436,0.12111566300660707,2.0026471258410304e-05,13.0
2024-06-09 00:00:00+00:00,270d,0.31146216580793434,0.10094134167087689,-0.20470784228314678,-0.2476826052186436,0.12111566300660707,2.0026471258410304e-05,13.0
2024-06-10 00:00:00+00:00,270d,0.31146216580793434,0.10094134167087689,-0.20470784228314678,-0.2476826052186436,0.12111566300660707,2.0026471258410304e-05,13.0
2024-06-11 00:00:00+00:00,270d,0.17825715091286973,0.1897599097687085,-0.38111901782025026,-0.7075308707100723,0.8461114277254058,0.00013282750835321577,42.0
2024-06-12 00:00:00+00:00,270d,0.3020420042910404,0.06687341770661437,0.3736436405482896,-0.24630838723600526,0.4284088852397655,3.6374825497356237e-05,25.0
2024-06-13 00:00:00+00:00,270d,0.2714010566783549,0.09297947966484622,0.4256504598292894,-0.011944500317679194,0.646530420026003,2.6260413530535918e-05,13.0
2024-06-14 00:00:00+00:00,270d,-0.05153854325074212,0.1810901879359531,0.12908370221435964,-0.32142433607183757,1.9968804544568084,2.6405139043968327e-05,27.0
2024-06-15 00:00:00+00:00,270d,0.21125489837466976,0.2629299838577508,-0.5663400175594557,-0.5368148618544418,0.4139443551423007,4.187394408520802e-05,22.0
2024-06-16 00:00:00+00:00,270d,0.21125489837466976,0.2629299838577508,-0.5663400175594557,-0.5368148618544418,0.4139443551423007,4.187394408520802e-05,22.0
2024-06-17 00:00:00+00:00,270d,0.20340764340962947,0.15303751899882226,-0.14842966380886552,-0.4033846080256027,0.6675095691023837,4.329928397611498e-06,18.0
2024-06-18 00:00:00+00:00,270d,0.2178649104378624,0.12301816743177157,0.19538089916955287,-0.1305700477676539,0.7588751206332679,2.234953938184572e-05,30.0
2024-06-19 00:00:00+00:00,270d,0.24551743548742075,0.1135553302633501,0.23769910625416055,-0.04507042091068428,0.608161392470166,5.275568363954098e-05,19.0
2024-06-20 00:00:00+00:00,270d,0.2285561457786302,0.11308867440055673,0.16428376542178602,-0.2211816158964232,0.7103321291279605,3.1170979216332993e-05,24.0
2024-06-21 00:00:00+00:00,270d,0.30142323331572535,0.06399683320939634,0.821763503386114,0.08025688368871835,0.23243805031266376,0.0005663920479154438,28.0
2024-06-22 00:00:00+00:00,270d,0.26999406043667556,0.17391498330041627,-0.48803996350931933,-0.4065215130723844,0.0714752031473913,3.9909490340078965e-05,12.0
2024-06-23 00:00:00+00:00,270d,-0.1397774946963924,0.21849358250408987,0.04637998359014935,-0.30466091822034214,2.0,6.596217857095443e-06,17.0
2024-06-24 00:00:00+00:00,270d,0.246373941107932,0.10403288285057112,0.39069603682049586,0.01857053522162809,0.6400362230623894,5.7013457614634145e-05,31.0
2024-06-25 00:00:00+00:00,270d,-0.3013275314331245,0.3959177210845631,-0.42789808336794904,-1.0882838924259413,1.690907654498193,3.4988283392168914e-05,25.0
2024-06-26 00:00:00+00:00,270d,-0.061797265317642174,0.1897061920169917,0.23594209646157488,-0.07540890600300404,1.9164347129738584,1.0254731223139478e-05,18.0
2024-06-27 00:00:00+00:00,270d,0.16289821781267955,0.15764551654617465,0.02171139557906538,-0.218720260793246,0.8077727323463607,2.2595942175180386e-05,21.0
2024-06-28 00:00:00+00:00,270d,0.24848830474948205,0.08415580213780068,0.20116766250723686,-0.2737980056379217,0.349814327039592,9.63964133163706e-05,28.0
2024-06-29 00:00:00+00:00,270d,0.19372175744176756,0.13229667604910708,0.10330713089515384,-0.10050763541221486,0.6850755642538393,8.214539822469273e-05,24.0
2024-06-30 00:00:00+00:00,270d,0.13079390077348305,0.2180475440292397,-0.5007562159690035,-0.8056370934477427,0.7741346752342242,2.3462216061637277e-05,28.0
2024-07-01 00:00:00+00:00,270d,0.10797574529808159,0.13338847139438262,0.11761608288058302,-0.23433115879968786,1.2570589974097373,3.06979622536741e-05,22.0
2024-07-02 00:00:00+00:00,270d,0.12619181810201696,0.1266138409724695,-0.04869609658354088,-0.5100586882382258,1.049319310718006,2.2392969493493968e-05,20.0
2024-07-03 00:00:00+00:00,270d,0.13050951315072865,0.12724000696403567,0.21639013290906514,0.030013661643648985,0.9982174874572836,2.758145795894842e-05,26.0
2024-07-04 00:00:00+00:00,270d,-0.14136278594686658,0.2024951877951209,0.12420749551939887,-0.07866529997598229,2.0,1.5403385574025858e-05,26.0
2024-07-05 00:00:00+00:00,270d,0.15605730744488672,0.1296091739009126,0.2800120602258086,0.004910868004110323,0.9616680480503927,4.722498136522298e-05,34.0
2024-07-06 00:00:00+00:00,270d,0.13314787140740114,0.1411259109118624,0.11750316942244186,-0.06466591663624331,1.0269758005746288,3.4223965981976254e-05,13.0
2024-07-07 00:00:00+00:00,270d,-0.14204028556343193,0.3479796277203626,0.7995863186067617,2.0,1.99996586381804,0.00012947567032893517,18.0
2024-07-08 00:00:00+00:00,270d,0.21278043575454197,0.10701511853897384,0.08639740931117348,-0.24429411176277627,0.6030592279484223,2.6658772940916486e-05,27.0
2024-07-09 00:00:00+00:00,270d,0.12962292368736503,0.13839399704972388,0.10166559733770772,-0.17648681145239,1.0280436208758625,9.584298961004e-05,21.0
2024-07-10 00:00:00+00:00,270d,-0.06562378236812098,0.19520376001894774,0.32105218551091663,0.326563681591084,1.7977013917948217,8.66831497330215e-06,16.0
2024-07-11 00:00:00+00:00,270d,0.11951397015169088,0.14538189869557533,0.04643432901726833,-0.12152771767750137,1.0232604395906664,1.3872453844361391e-05,19.0
2024-07-12 00:00:00+00:00,270d,0.04968316385417174,0.1546035938837312,0.12696981041736116,-0.0951049339895956,1.3799023567964839,9.121220134504681e-06,22.0
2024-07-13 00:00:00+00:00,270d,0.04968316385417174,0.1546035938837312,0.12696981041736116,-0.0951049339895956,1.3799023567964839,9.121220134504681e-06,22.0
2024-07-14 00:00:00+00:00,270d,-0.3058215130868602,0.45716211254817885,-0.6099982550603632,-1.4785492217353642,1.5434535587830902,1.8283780994294228e-05,23.0
2024-07-15 00:00:00+00:00,270d,0.029370651573475196,0.3697093459389617,-0.6792369048277502,-1.104811795431067,0.8482561024103166,2.3220991017219437e-05,30.0
2024-07-16 00:00:00+00:00,270d,0.19721058184745235,0.09412587815540513,0.006765535768115048,-0.375387434017007,0.7155763582929385,1.7796541403068733e-05,28.0
2024-07-17 00:00:00+00:00,270d,0.2576303455724681,0.0897612623474566,-0.14617718564694449,-0.287992614970194,0.12229550975662129,1.128203721714345e-05,29.0
2024-07-18 00:00:00+00:00,270d,0.24139723254028458,0.10185368328646799,-0.019778430586395057,-0.3142794778594237,0.23166883471576383,2.6292262387184532e-05,23.0
2024-07-19 00:00:00+00:00,270d,0.25315991145416994,0.18204139061955382,-0.5131825798509858,-0.47167465581199697,0.12841907072989756,3.8402510057857186e-05,25.0
2024-07-20 00:00:00+00:00,270d,0.2412304338057631,0.1535314047090506,-0.21616784015567891,-0.3056219074978957,0.3507012237713506,2.5141759916329283e-05,16.0
2024-07-21 00:00:00+00:00,270d,0.30177183914962286,0.06657999277745984,0.8824528089528264,0.07956502478270704,0.26206223491045366,7.719154482741558e-05,23.0
2024-07-22 00:00:00+00:00,270d,0.08397714843133218,0.14544578833150304,0.15252882077751062,-0.32029533162643353,1.5318056921402559,4.370034619508467e-05,15.0
2024-07-23 00:00:00+00:00,270d,0.20395695327942734,0.11710489104687498,0.1989861140964238,-0.2236988965653809,0.8825814937044837,1.3609440341153765e-05,21.0
2024-07-24 00:00:00+00:00,270d,0.13758919668733416,0.14710155251001872,0.031180668438573866,-0.3077614488742474,1.0471744098641544,1.0942767039603868e-05,23.0
2024-07-25 00:00:00+00:00,270d,0.07989878399667014,0.1714551225918617,0.07267258877343372,-0.19716438809361328,1.1903557658742543,3.6288573222409984e-05,30.0
2024-07-26 00:00:00+00:00,270d,-0.16941689648831146,0.40710749396898077,-0.5162597960305719,-1.05413074658453,1.2861922199197324,6.115135812461451e-06,15.0
2024-07-27 00:00:00+00:00,270d,0.2211297218081326,0.13139245279639702,-0.021118392190473467,-0.1436490261294733,0.1614613793512438,0.0005241241370146131,23.0
2024-07-28 00:00:00+00:00,270d,-0.5538425940933546,0.7200470177601463,-0.7216137832417274,-2.0,1.6522572700361526,6.818489074570159e-05,16.0
